,price_eur_mwh,temperature_2m,wind_speed_10m,precipitation_mm,solar_radiation_W
2023-01-06 22:00:00+01:00,126.08,2.0247498,2.9628057,0.31290528,0.0
2023-01-06 23:00:00+01:00,121.3,2.5087585,2.8087232,0.23536699,0.0
2023-01-07 00:00:00+01:00,113.54,2.5653076,2.395626,0.14667082,0.0
2023-01-07 01:00:00+01:00,101.78,2.6382446,1.9345859,0.073302604,0.0
2023-01-07 02:00:00+01:00,98.92,2.6719666,1.9954048,0.03113382,0.0
2023-01-07 03:00:00+01:00,90.6,2.6410522,2.364992,0.015601123,0.0
2023-01-07 04:00:00+01:00,85.65,2.6414795,2.5298927,0.016442418,0.0
2023-01-07 05:00:00+01:00,86.26,2.6394958,2.5888555,0.01629223,0.0
2023-01-07 06:00:00+01:00,93.67,2.721466,3.0207481,0.018084927,0.0
2023-01-07 07:00:00+01:00,105.75,2.9121704,3.3562465,0.035618793,0.0
2023-01-07 08:00:00+01:00,111.86,3.095581,3.7559059,0.083822586,0.0
2023-01-07 09:00:00+01:00,112.0,3.384674,4.24632,0.12433571,0.0
2023-01-07 10:00:00+01:00,106.78,3.7819824,4.59388,0.26039797,2.172288
2023-01-07 11:00:00+01:00,101.2,3.701355,5.0107718,0.51490533,10.734967
2023-01-07 12:00:00+01:00,101.49,3.9458008,5.009362,0.7602636,16.408642
2023-01-07 13:00:00+01:00,99.99,4.2223816,5.0681396,0.803362,17.632072
2023-01-07 14:00:00+01:00,99.92,4.3530884,5.1953464,0.86572725,17.013802
2023-01-07 15:00:00+01:00,99.4,4.5145874,5.552964,0.70772654,10.560545
2023-01-07 16:00:00+01:00,99.99,4.7671204,5.925619,0.53661096,2.6434247
2023-01-07 17:00:00+01:00,101.56,5.0432434,6.4708824,0.39660165,0.0
2023-01-07 18:00:00+01:00,102.71,5.3557434,7.0559645,0.31656677,0.0
2023-01-07 19:00:00+01:00,97.61,5.622986,7.600167,0.3540436,0.0
2023-01-07 20:00:00+01:00,90.67,5.7218323,7.9470615,0.5607165,0.0
2023-01-07 21:00:00+01:00,74.59,5.8291016,8.051177,0.79640275,0.0
2023-01-07 22:00:00+01:00,64.96,5.9266357,7.998079,1.0347786,0.0
2023-01-07 23:00:00+01:00,39.47,5.872406,7.9870286,1.2050756,0.0
2023-01-08 00:00:00+01:00,24.44,5.8407593,7.692393,1.4831846,0.0
2023-01-08 01:00:00+01:00,9.36,5.756653,7.6043425,1.6239686,0.0
2023-01-08 02:00:00+01:00,9.39,5.7398987,7.8447247,1.8198395,0.0
2023-01-08 03:00:00+01:00,4.29,5.7008057,7.9931617,1.6944027,0.0
2023-01-08 04:00:00+01:00,5.76,5.787262,7.887729,1.5457907,0.0
2023-01-08 05:00:00+01:00,10.24,5.8301697,7.792937,1.3360646,0.0
2023-01-08 06:00:00+01:00,9.31,5.8776245,7.9056067,1.3481599,0.0
2023-01-08 07:00:00+01:00,16.99,5.7763367,7.779724,1.0242503,0.0
2023-01-08 08:00:00+01:00,51.18,5.707184,7.164747,0.42888635,0.0
2023-01-08 09:00:00+01:00,85.28,5.5993347,6.6481986,0.20771909,0.0
2023-01-08 10:00:00+01:00,96.7,5.569977,6.3076067,0.18096545,4.9363594
2023-01-08 11:00:00+01:00,106.34,5.4738464,5.987512,0.18591344,26.394323
2023-01-08 12:00:00+01:00,104.94,5.5122986,5.80333,0.17759332,45.15303
2023-01-08 13:00:00+01:00,102.17,5.414551,5.958278,0.25572896,50.147137
2023-01-08 14:00:00+01:00,107.53,5.403839,5.7095995,0.38945505,44.22582
2023-01-08 15:00:00+01:00,106.95,5.244049,5.4700055,0.52531874,28.20599
2023-01-08 16:00:00+01:00,112.02,5.1250305,5.237299,0.5823684,6.4479356
2023-01-08 17:00:00+01:00,118.04,5.005707,5.271674,0.4505598,0.000384324
2023-01-08 18:00:00+01:00,119.12,4.950165,5.3508425,0.37124196,0.0
2023-01-08 19:00:00+01:00,112.6,4.9642334,5.4267144,0.27130497,0.0
2023-01-08 20:00:00+01:00,107.26,4.9064026,5.472852,0.49772504,0.0
2023-01-08 21:00:00+01:00,101.58,4.888214,5.639446,0.43066186,0.0
2023-01-08 22:00:00+01:00,102.34,4.86792,5.7167463,0.4016877,0.0
2023-01-08 23:00:00+01:00,84.03,4.8470154,6.564078,0.4558393,0.0
2023-01-09 00:00:00+01:00,77.61,4.8659973,6.5140796,0.41036254,0.0
2023-01-09 01:00:00+01:00,71.91,4.9968567,6.407927,0.37096137,0.0
2023-01-09 02:00:00+01:00,62.27,5.1191406,6.313228,0.46279305,0.0
2023-01-09 03:00:00+01:00,49.09,5.1343994,6.358378,0.53768396,0.0
2023-01-09 04:00:00+01:00,74.0,5.155792,6.4884,0.60832244,0.0
2023-01-09 05:00:00+01:00,93.37,5.194702,6.6584187,0.6885487,0.0
2023-01-09 06:00:00+01:00,110.35,5.1810303,6.956388,0.9618851,0.0
2023-01-09 07:00:00+01:00,128.36,5.105316,6.638603,1.2184172,0.0
2023-01-09 08:00:00+01:00,147.32,4.9546204,6.36776,1.0645194,0.0
2023-01-09 09:00:00+01:00,161.06,4.786072,5.935102,1.261301,0.0
2023-01-09 10:00:00+01:00,154.14,4.611206,5.353243,1.2996032,2.3392453
2023-01-09 11:00:00+01:00,155.31,4.4961243,5.5195384,0.98631155,17.14919
2023-01-09 12:00:00+01:00,136.49,4.5513,4.9837756,0.8172467,35.54077
2023-01-09 13:00:00+01:00,133.96,4.5557556,4.267378,0.67072695,49.139217
2023-01-09 14:00:00+01:00,139.12,4.4190674,3.4363801,0.47719166,51.31777
2023-01-09 15:00:00+01:00,146.39,4.3684998,2.566657,0.3008076,34.563175
2023-01-09 16:00:00+01:00,156.85,4.145447,1.9314417,0.21355851,9.999763
2023-01-09 17:00:00+01:00,164.68,3.9970703,1.4052036,0.14971155,0.0017763539
2023-01-09 18:00:00+01:00,163.34,3.9631348,0.95220476,0.102582484,0.0
2023-01-09 19:00:00+01:00,157.7,3.9171448,0.79996705,0.0819013,0.0
2023-01-09 20:00:00+01:00,145.07,3.7321472,0.68370605,0.06373191,0.0
2023-01-09 21:00:00+01:00,134.63,3.5612488,0.63604164,0.050493993,0.0
